"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"tau",199,0.2536205,0.24635,"group",-0.00727050000000001,-0.0286668467257182
"beta",199,0.566516,0.5462235,"group",-0.0202925,-0.0358198179751323
"drift_con",199,0.227082,0.2999905,"group",0.0729085,0.321066839291533
"gain",199,2.27783,2.25472,"group",-0.02311,-0.0101456210516149
"loss",199,2.96866,3.288865,"group",0.320205,0.107861796231296
"mag",199,0.187502,0.159982,"group",-0.02752,-0.14677176776781
"update",199,0.0870901,0.0894699,"group",0.00237979999999999,0.0273257235897075
"decay",199,0.105909,0.0788481,"group",-0.0270609,-0.255510863099453
"boundary",200,1.31442,1.306085,"group",-0.0083350000000002,-0.0063411999208778
"tau",200,0.144366,0.1422355,"group",-0.00213049999999998,-0.0147576299128602
"beta",200,0.5629785,0.568093,"group",0.00511449999999991,0.00908471637904451
"drift_con",200,-0.260656,-0.243138,"group",0.017518,0.0672073537536062
"gain",200,4.56826,2.17507,"group",-2.39319,-0.523873422265808
"loss",200,1.89011,4.02407,"group",2.13396,1.1290136552899
"mag",200,0.1905815,0.2088675,"group",0.018286,0.0959484524993243
"update",200,0.1249905,0.1213615,"group",-0.00362900000000001,-0.0290342065997016
"decay",200,0.41185,0.5051775,"group",0.0933275000000001,0.2266055602768
