"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"drift_con",17,-0.0601742,-0.684296,"group",-0.6241218,-10.3719168680265
"gain",17,0.9091145,0.6981915,"group",-0.210923,-0.232009279359201
"loss",17,1.04328,0.9861335,"group",-0.0571465,-0.0547758032359482
"update",17,0.4665895,0.330076,"group",-0.1365135,-0.292577308319197
"decay",17,0.393215,0.4709385,"group",0.0777235,0.197661584629274
"boundary",18,1.41983,1.414595,"group",-0.0052350000000001,-0.00368706112703641
"tau",18,0.08873285,0.09206195,"group",0.0033291,0.0375182359182648
"beta",18,0.408628,0.392279,"group",-0.0163489999999999,-0.0400094951887779
"drift_con",18,0.2023275,0.2989085,"group",0.096581,0.47734984122277
"gain",18,1.27409,1.19752,"group",-0.07657,-0.0600977952891868
"loss",18,0.6226335,0.4650475,"group",-0.157586,-0.253095922400577
"update",18,0.5182355,0.3965065,"group",-0.121729,-0.234891280122647
"decay",18,0.124984,0.0859331,"group",-0.0390509,-0.312447193240735
"boundary",19,0.9197045,0.9209505,"group",0.00124600000000008,0.00135478297648873
"tau",19,0.08433785,0.07987495,"group",-0.00446289999999999,-0.0529169287573728
"beta",19,0.597712,0.5909455,"group",-0.00676650000000001,-0.0113206694863078
