"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"gain",76,0.9932915,0.4245465,"group",-0.568745,-0.572586194485707
"loss",76,4.852555,3.07601,"group",-1.776545,-0.366105072482434
"mag",76,0.188518,0.131169,"group",-0.057349,-0.304209677590469
"retend",76,0.2846945,0.3106415,"group",0.0259470000000001,0.0911398007337692
"con",77,-1.453905,-1.19944,"group",0.254465,0.175021751765074
"gain",77,3.47233,0.509455,"group",-2.962875,-0.853281514141801
"loss",77,1.805285,1.903225,"group",0.0979399999999999,0.0542518217345183
"mag",77,0.179043,0.1163945,"group",-0.0626485,-0.349907564104712
"retend",77,0.362777,0.374176,"group",0.0113989999999999,0.0314215068761248
"con",78,-0.224731,0.1284055,"group",0.3531365,1.57137422073501
"gain",78,1.226485,0.904876,"group",-0.321609,-0.26222008422443
"loss",78,1.388165,1.30686,"group",-0.0813050000000002,-0.0585701267500623
"mag",78,0.1093735,0.1128385,"group",0.00346500000000001,0.03168043447453
"retend",78,0.740155,0.686902,"group",-0.053253,-0.0719484432314853
"con",79,0.8036035,0.0258557,"group",-0.7777478,-0.967825301905728
"gain",79,0.296219,0.5972315,"group",0.3010125,1.01618228405335
"loss",79,2.93021,2.64608,"group",-0.28413,-0.096965746482334
"mag",79,0.127658,0.1034825,"group",-0.0241755,-0.189377085650723
