"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","epP","epN","K","w"
"0001",70,4,NA,FALSE,75,1,0.25,0.639365837909281,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",71,4,NA,FALSE,75,1,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",72,4,NA,FALSE,75,1,0.25,0.724757419759408,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",73,4,NA,FALSE,75,1,0.25,0.6253201463609,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",74,4,NA,FALSE,75,1,0.25,0.608687306183856,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",75,4,NA,FALSE,75,3,0.119895295682363,0.145597257954068,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",76,4,NA,FALSE,75,3,0.104927706439048,0.147122419730294,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",77,4,NA,FALSE,75,3,0.100981014128774,0.0926909524830989,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",78,4,NA,FALSE,75,3,0.145218797947746,0.147011884325184,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",79,4,NA,FALSE,75,3,0.125031253392808,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",80,4,NA,FALSE,75,3,0.134837630391121,0.165456920897122,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",81,5,NA,FALSE,75,3,0.134234271314926,0.17330565773882,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",82,5,NA,FALSE,75,3,0.101491650380194,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",83,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
"0001",84,5,NA,FALSE,75,2,0.25,0,1.261215,0.4846735,2.67218,0.4550055,1.284085,0.5021895,0.335492,0.2254625
