"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"0011",2,1,NA,FALSE,99,4,0.128941179229878,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",3,1,NA,FALSE,99,4,0.126401477865875,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",4,1,NA,FALSE,99,4,0.112254643102642,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",5,1,NA,FALSE,99,4,0.147781541594304,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",6,1,NA,FALSE,99,4,0.141305665776599,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",7,1,NA,FALSE,99,4,0.100998634670395,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",8,1,NA,FALSE,99,4,0.146831015858334,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",9,1,NA,FALSE,99,4,0.100698350416496,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",10,1,NA,FALSE,99,4,0.109286849910859,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
"0011",11,1,NA,FALSE,99,4,0.123715934285428,0,1.758545,0.3286315,0.2442245,0.8643395,0.4780885,1.64361
