"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"10",68,4,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",69,4,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",70,4,NA,FALSE,36,2,0.25,3.18699059495702,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",71,4,NA,FALSE,36,3,0.146880737831816,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",72,4,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",73,4,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",74,4,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",75,4,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",76,4,NA,FALSE,36,3,0.136790050950367,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",77,4,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",78,4,NA,FALSE,36,1,0.25,0.745580395963043,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",79,4,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",80,4,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",81,5,NA,FALSE,36,3,0.135616476542782,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",82,5,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",83,5,NA,FALSE,36,3,0.128127150901128,0.180494351871312,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",84,5,NA,FALSE,36,1,0.25,0.473249481897801,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",85,5,NA,FALSE,36,4,0.138350723811891,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",86,5,NA,FALSE,36,1,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",87,5,NA,FALSE,36,2,0.25,3.11776027170708,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",88,5,NA,FALSE,36,4,0.139740030630492,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",89,5,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",90,5,NA,FALSE,36,2,0.25,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
"10",91,5,NA,FALSE,36,4,0.113224590674508,0,1.62723,0.6045295,0.451811,0.00601671,0.4460725,1.056255,0.4317015,0.849853
