"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","update"
"200001",113,5,1,NA,FALSE,90,0,0,0.283431427716012,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",114,5,3,NA,FALSE,90,0,0,0.290752214127608,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",115,5,3,NA,FALSE,90,0,0,0.59202933285097,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",116,5,4,NA,FALSE,90,0,0,0.323722595215317,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",117,5,3,NA,FALSE,90,1,50,0.373134194639426,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",118,5,3,NA,FALSE,90,0,0,0.387338463214673,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",119,5,2,NA,FALSE,90,1,100,0.454501700736854,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",120,5,4,NA,FALSE,90,0,0,0.773990069033255,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200439",1,0,4,1,TRUE,29,1,50,0.436907196257012,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",2,0,3,0,TRUE,29,0,0,0.683751398795228,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",3,0,2,1,TRUE,29,1,100,0.535099446614976,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",4,0,3,1,TRUE,29,1,50,0.926808028514762,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",5,0,3,0,TRUE,29,0,0,0.670957680295932,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",6,0,2,1,TRUE,29,1,100,0.769815066178445,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",7,0,2,0,TRUE,29,0,0,0.526790137752245,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
