"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"wgt_rew",43,0.836348,0.9772315,"group",0.1408835,0.168450812341274
"update",43,0.00583411,0.02170825,"group",0.01587414,2.72091887194448
"con",44,1.888865,2.01597,"group",0.127105,0.0672917333954517
"wgt_pun",44,0.007201835,0.0385921,"group",0.031390265,4.35864817786023
"wgt_rew",44,0.7861055,0.1267725,"group",-0.659333,-0.838733477885602
"update",44,0.003241945,0.0174197,"group",0.014177755,4.37322502386685
"con",45,1.63799,2.048265,"group",0.410275,0.25047466712251
"wgt_pun",45,0.007193965,0.03815605,"group",0.030962085,4.30389708596025
"wgt_rew",45,0.7790915,0.8373835,"group",0.058292,0.074820480007804
"update",45,0.00280247,0.0234456,"group",0.02064313,7.36604852148283
"con",46,1.58666,2.01276,"group",0.4261,0.268551548535918
"wgt_pun",46,0.007151225,0.03795585,"group",0.030804625,4.30760114525833
"wgt_rew",46,0.779001,0.1961775,"group",-0.5828235,-0.748167845740891
"update",46,0.00257815,0.01674555,"group",0.0141674,5.49518065279367
"con",47,1.72213,2.043085,"group",0.320955,0.186370947605582
"wgt_pun",47,0.007265365,0.03868695,"group",0.031421585,4.32484603319998
"wgt_rew",47,0.783548,0.3302715,"group",-0.4532765,-0.578492319551578
"update",47,0.00294692,0.01870545,"group",0.01575853,5.34745768463345
"con",48,2.02211,2.139285,"group",0.117175,0.0579468970530785
"wgt_pun",48,0.007116205,0.03935535,"group",0.032239145,4.53038452377356
"wgt_rew",48,0.8076615,0.904393,"group",0.0967315,0.119767377793791
"update",48,0.2098335,0.02958435,"group",-0.18024915,-0.859010358212583
"con",49,3.196615,2.050505,"group",-1.14611,-0.358538641656878
"wgt_pun",49,0.007084905,0.03764545,"group",0.030560545,4.31347279885898
"wgt_rew",49,0.8267435,0.598854,"group",-0.2278895,-0.275647162632667
"update",49,0.0105084,0.0172844,"group",0.006776,0.644817479349853
"con",50,1.46248,2.123165,"group",0.660685,0.451756605218533
"wgt_pun",50,0.007195355,0.04007045,"group",0.032875095,4.5689330130341
"wgt_rew",50,0.780897,0.0723004,"group",-0.7085966,-0.907413653785326
"update",50,0.0049624,0.02186845,"group",0.01690605,3.40682935676286
"con",51,1.530695,1.98122,"group",0.450525,0.294327086715511
