"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"wgt_pun",23,0.209877,0.4077425,"group",0.1978655,0.942768859856011
"wgt_rew",23,0.6375755,0.4725295,"group",-0.165046,-0.258865028533876
"update",23,0.0394256,0.5944625,"group",0.5550369,14.0780837831257
"con",24,0.4917625,0.5295525,"group",0.0377900000000001,0.0768460384840245
"wgt_pun",24,0.309601,0.308214,"group",-0.00138700000000003,-0.00447995969005277
"wgt_rew",24,0.4358435,0.4426415,"group",0.00679800000000003,0.0155973417063694
"update",24,0.4084305,0.340845,"group",-0.0675855000000001,-0.165476133638404
"con",25,1.08962,0.4739165,"group",-0.6157035,-0.565062590627925
"wgt_pun",25,0.4887085,0.173762,"group",-0.3149465,-0.644446536125318
"wgt_rew",25,0.4215565,0.5133345,"group",0.091778,0.217712216511903
"update",25,0.786692,0.15204,"group",-0.634652,-0.806735037346255
"con",26,1.56217,0.616327,"group",-0.945843,-0.605467394713764
"wgt_pun",26,0.215863,0.2779425,"group",0.0620795,0.287587497625809
"wgt_rew",26,0.6265715,0.4870835,"group",-0.139488,-0.222621041652868
"update",26,0.3125565,0.3293855,"group",0.016829,0.0538430651738165
"con",27,0.507699,0.7116075,"group",0.2039085,0.40163266029675
"wgt_pun",27,0.294407,0.3000095,"group",0.00560250000000007,0.0190297785039081
"wgt_rew",27,0.439331,0.4904445,"group",0.0511134999999999,0.11634394112867
"update",27,0.290781,0.2955955,"group",0.00481450000000005,0.0165571340630923
"con",28,1.321125,0.542077,"group",-0.779048,-0.58968530608383
"wgt_pun",28,0.3944615,0.299816,"group",-0.0946455,-0.23993596333229
"wgt_rew",28,0.50039,0.4598485,"group",-0.0405415,-0.0810198045524491
"update",28,0.0880941,0.2846205,"group",0.1965264,2.23086903663242
"con",29,0.520563,0.592041,"group",0.071478,0.137309028878349
