"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"decay",33,0.1964355,0.355635,"group",0.1591995,0.810441595332819
"con",34,0.877957,1.225485,"group",0.347528,0.395837153755822
"gain",34,1.1433,1.388095,"group",0.244795,0.214112656345666
"loss",34,0.5533145,0.107689,"group",-0.4456255,-0.80537470100639
"update",34,0.225342,0.2779085,"group",0.0525665,0.233274311934748
"decay",34,0.0807269,0.222199,"group",0.1414721,1.75247779860245
"con",35,0.6152675,0.672849,"group",0.0575815,0.0935877484183708
"gain",35,0.9209355,1.18141,"group",0.2604745,0.282836854481123
"loss",35,0.6840385,0.2789305,"group",-0.405108,-0.592229823321348
"update",35,0.3458755,0.454445,"group",0.1085695,0.313897630794896
"decay",35,0.4068055,0.459885,"group",0.0530795,0.130478816043539
"con",36,1.6427,1.06883,"group",-0.57387,-0.349345589578133
"gain",36,0.114908,1.352335,"group",1.237427,10.7688498624987
"loss",36,1.403175,0.135184,"group",-1.267991,-0.903658488784364
"update",36,0.4635175,0.487074,"group",0.0235565,0.0508211664068778
"decay",36,0.579521,0.671877,"group",0.0923560000000001,0.159366097173355
"con",37,1.11315,1.06512,"group",-0.04803,-0.0431478237434308
"gain",37,1.042915,1.319875,"group",0.27696,0.265563348882699
"loss",37,0.847217,0.1428005,"group",-0.7044165,-0.831447551217693
"update",37,0.359226,0.4167365,"group",0.0575105,0.160095594416885
"decay",37,0.406463,0.333975,"group",-0.072488,-0.178338495754841
"con",38,1.65487,2.436335,"group",0.781465,0.47222138294851
"gain",38,1.193915,1.33472,"group",0.140805,0.117935531423929
"loss",38,0.82417,0.3671405,"group",-0.4570295,-0.554533045366854
"update",38,0.0616747,0.147234,"group",0.0855593,1.38726738841048
"decay",38,0.1130325,0.1650055,"group",0.051973,0.459805808064052
"con",39,1.51583,1.596685,"group",0.0808549999999999,0.053340414162538
"gain",39,1.309875,1.40045,"group",0.0905750000000001,0.0691478194484207
"loss",39,0.331841,0.1147625,"group",-0.2170785,-0.654164193092475
"update",39,0.2282445,0.526369,"group",0.2981245,1.30616290863526
"decay",39,0.4928235,0.5727215,"group",0.079898,0.162122950711563
"con",40,1.509475,1.625365,"group",0.11589,0.076775037678663
"gain",40,1.300905,1.415965,"group",0.11506,0.088446120200937
"loss",40,0.351648,0.09786845,"group",-0.25377955,-0.721686316998817
"update",40,0.5259575,0.4699785,"group",-0.0559790000000001,-0.106432553961109
"decay",40,0.684664,0.5327325,"group",-0.1519315,-0.221906657864295
"con",41,1.305955,1.35489,"group",0.048935,0.037470663231122
"gain",41,0.263234,1.414465,"group",1.151231,4.37341300895781
"loss",41,1.29502,0.07391995,"group",-1.22110005,-0.942919839075844
"update",41,0.461923,0.4306435,"group",-0.0312795,-0.0677158314264499
"decay",41,0.4792845,0.453024,"group",-0.0262605,-0.0547910479057846
"con",42,1.27898,1.40524,"group",0.12626,0.0987192919357613
"gain",42,1.143335,1.39052,"group",0.247185,0.2161964778477
