"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay"
"1",42,3,NA,FALSE,25,2,0.25,3.0330837147194,1.424015,0.0405713,0.5928185,0.7796245
"1",43,3,NA,FALSE,25,1,0.25,0.489360394480173,1.424015,0.0405713,0.5928185,0.7796245
"1",44,3,NA,FALSE,25,1,0.25,0.780341744772159,1.424015,0.0405713,0.5928185,0.7796245
"1",45,3,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",46,3,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",47,3,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",48,3,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",49,3,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",50,3,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",51,3,NA,FALSE,25,2,0.25,3.1528734145104,1.424015,0.0405713,0.5928185,0.7796245
"1",52,3,NA,FALSE,25,3,0.123678606492467,0.115701355156489,1.424015,0.0405713,0.5928185,0.7796245
"1",53,3,NA,FALSE,25,3,0.12917036593426,0.160188304178882,1.424015,0.0405713,0.5928185,0.7796245
"1",54,3,NA,FALSE,25,3,0.112767196248751,0.16656916445354,1.424015,0.0405713,0.5928185,0.7796245
"1",55,3,NA,FALSE,25,3,0.114819018449634,0,1.424015,0.0405713,0.5928185,0.7796245
"1",56,3,NA,FALSE,25,3,0.106337207253091,0,1.424015,0.0405713,0.5928185,0.7796245
"1",57,3,NA,FALSE,25,3,0.119040268834215,0.135335013701115,1.424015,0.0405713,0.5928185,0.7796245
"1",58,3,NA,FALSE,25,3,0.10633154445095,0.139344771031756,1.424015,0.0405713,0.5928185,0.7796245
"1",59,3,NA,FALSE,25,3,0.119455417850986,0.105369501467794,1.424015,0.0405713,0.5928185,0.7796245
"1",60,3,NA,FALSE,25,3,0.12693806894822,0.133399346505757,1.424015,0.0405713,0.5928185,0.7796245
"1",61,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",62,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",63,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",64,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",65,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",66,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",67,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",68,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",69,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",70,4,NA,FALSE,25,2,0.25,0,1.424015,0.0405713,0.5928185,0.7796245
"1",71,4,NA,FALSE,25,3,0.117328796559013,0.0988547040731646,1.424015,0.0405713,0.5928185,0.7796245
"1",72,4,NA,FALSE,25,4,0.138337694690563,0,1.424015,0.0405713,0.5928185,0.7796245
"1",73,4,NA,FALSE,25,4,0.140072717098519,0,1.424015,0.0405713,0.5928185,0.7796245
"1",74,4,NA,FALSE,25,4,0.134426319214981,0,1.424015,0.0405713,0.5928185,0.7796245
"1",75,4,NA,FALSE,25,4,0.144806911097839,0,1.424015,0.0405713,0.5928185,0.7796245
