"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update"
"0006",39,2,NA,FALSE,48,3,0.135460757720284,0,0.7936925,0.153258,4.034665,0.390419
"0006",40,2,NA,FALSE,48,4,0.122070539172273,0,0.7936925,0.153258,4.034665,0.390419
"0006",41,3,NA,FALSE,48,4,0.120399444410577,0.612875266384799,0.7936925,0.153258,4.034665,0.390419
"0006",42,3,NA,FALSE,48,3,0.117745016585104,0,0.7936925,0.153258,4.034665,0.390419
"0006",43,3,NA,FALSE,48,3,0.142053268686868,0.14933506391244,0.7936925,0.153258,4.034665,0.390419
"0006",44,3,NA,FALSE,48,3,0.140054254746065,0,0.7936925,0.153258,4.034665,0.390419
"0006",45,3,NA,FALSE,48,4,0.130372165236622,0,0.7936925,0.153258,4.034665,0.390419
"0006",46,3,NA,FALSE,48,4,0.145958853780758,0,0.7936925,0.153258,4.034665,0.390419
"0006",47,3,NA,FALSE,48,4,0.127609713608399,0,0.7936925,0.153258,4.034665,0.390419
"0006",48,3,NA,FALSE,48,3,0.141242838907056,0.0839181694900617,0.7936925,0.153258,4.034665,0.390419
"0006",49,3,NA,FALSE,48,3,0.140740263066255,0,0.7936925,0.153258,4.034665,0.390419
"0006",50,3,NA,FALSE,48,3,0.143413758638781,0.162905070418492,0.7936925,0.153258,4.034665,0.390419
"0006",51,3,NA,FALSE,48,4,0.142477647447959,0,0.7936925,0.153258,4.034665,0.390419
"0006",52,3,NA,FALSE,48,4,0.109311845095363,0,0.7936925,0.153258,4.034665,0.390419
"0006",53,3,NA,FALSE,48,4,0.142298978555482,0,0.7936925,0.153258,4.034665,0.390419
"0006",54,3,NA,FALSE,48,4,0.104160115262493,0,0.7936925,0.153258,4.034665,0.390419
"0006",55,3,NA,FALSE,48,4,0.127076979819685,0,0.7936925,0.153258,4.034665,0.390419
"0006",56,3,NA,FALSE,48,4,0.103930832876358,0,0.7936925,0.153258,4.034665,0.390419
"0006",57,3,NA,FALSE,48,4,0.148773049050942,0,0.7936925,0.153258,4.034665,0.390419
"0006",58,3,NA,FALSE,48,4,0.103099592239596,0,0.7936925,0.153258,4.034665,0.390419
"0006",59,3,NA,FALSE,48,4,0.143926798377652,0,0.7936925,0.153258,4.034665,0.390419
"0006",60,3,NA,FALSE,48,4,0.129028987174388,0,0.7936925,0.153258,4.034665,0.390419
"0006",61,4,NA,FALSE,48,4,0.114471460704226,0,0.7936925,0.153258,4.034665,0.390419
"0006",62,4,NA,FALSE,48,4,0.128195293725003,0,0.7936925,0.153258,4.034665,0.390419
"0006",63,4,NA,FALSE,48,4,0.12465840857476,0,0.7936925,0.153258,4.034665,0.390419
"0006",64,4,NA,FALSE,48,4,0.132052187249064,0.62468285120558,0.7936925,0.153258,4.034665,0.390419
"0006",65,4,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",66,4,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",67,4,NA,FALSE,48,2,0.25,3.16104606329463,0.7936925,0.153258,4.034665,0.390419
"0006",68,4,NA,FALSE,48,4,0.123420587030705,0,0.7936925,0.153258,4.034665,0.390419
"0006",69,4,NA,FALSE,48,4,0.139155115222093,0.64287631259067,0.7936925,0.153258,4.034665,0.390419
"0006",70,4,NA,FALSE,48,4,0.110637874505483,0,0.7936925,0.153258,4.034665,0.390419
"0006",71,4,NA,FALSE,48,4,0.118118821037933,0,0.7936925,0.153258,4.034665,0.390419
"0006",72,4,NA,FALSE,48,4,0.131689160503447,0,0.7936925,0.153258,4.034665,0.390419
"0006",73,4,NA,FALSE,48,4,0.145339377922937,0,0.7936925,0.153258,4.034665,0.390419
