"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"10",46,3,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",47,3,NA,FALSE,101,1,0.25,0.457739686500281,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",48,3,NA,FALSE,101,4,0.114124228514265,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",49,3,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",50,3,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",51,3,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",52,3,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",53,3,NA,FALSE,101,4,0.131923540378921,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",54,3,NA,FALSE,101,4,0.128965302905999,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",55,3,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",56,3,NA,FALSE,101,1,0.25,0.642086667008698,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",57,3,NA,FALSE,101,4,0.130914993654005,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",58,3,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",59,3,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",60,3,NA,FALSE,101,4,0.137794430356007,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",61,4,NA,FALSE,101,4,0.125788259902038,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",62,4,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",63,4,NA,FALSE,101,1,0.25,0.663761122047436,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
