"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error","model"
"con",37,1.11315,1.06512,"group",-0.04803,-0.0431478237434308,"nnlboth"
"gain",37,1.042915,1.319875,"group",0.27696,0.265563348882699,"nnlboth"
"loss",37,0.847217,0.1428005,"group",-0.7044165,-0.831447551217693,"nnlboth"
"update",37,0.359226,0.4167365,"group",0.0575105,0.160095594416885,"nnlboth"
"decay",37,0.406463,0.333975,"group",-0.072488,-0.178338495754841,"nnlboth"
"con",38,1.65487,2.436335,"group",0.781465,0.47222138294851,"nnlboth"
"gain",38,1.193915,1.33472,"group",0.140805,0.117935531423929,"nnlboth"
"loss",38,0.82417,0.3671405,"group",-0.4570295,-0.554533045366854,"nnlboth"
"update",38,0.0616747,0.147234,"group",0.0855593,1.38726738841048,"nnlboth"
"decay",38,0.1130325,0.1650055,"group",0.051973,0.459805808064052,"nnlboth"
"con",39,1.51583,1.596685,"group",0.0808549999999999,0.053340414162538,"nnlboth"
"gain",39,1.309875,1.40045,"group",0.0905750000000001,0.0691478194484207,"nnlboth"
"loss",39,0.331841,0.1147625,"group",-0.2170785,-0.654164193092475,"nnlboth"
"update",39,0.2282445,0.526369,"group",0.2981245,1.30616290863526,"nnlboth"
"decay",39,0.4928235,0.5727215,"group",0.079898,0.162122950711563,"nnlboth"
"con",40,1.509475,1.625365,"group",0.11589,0.076775037678663,"nnlboth"
"gain",40,1.300905,1.415965,"group",0.11506,0.088446120200937,"nnlboth"
"loss",40,0.351648,0.09786845,"group",-0.25377955,-0.721686316998817,"nnlboth"
"update",40,0.5259575,0.4699785,"group",-0.0559790000000001,-0.106432553961109,"nnlboth"
"decay",40,0.684664,0.5327325,"group",-0.1519315,-0.221906657864295,"nnlboth"
"con",41,1.305955,1.35489,"group",0.048935,0.037470663231122,"nnlboth"
"gain",41,0.263234,1.414465,"group",1.151231,4.37341300895781,"nnlboth"
"loss",41,1.29502,0.07391995,"group",-1.22110005,-0.942919839075844,"nnlboth"
"update",41,0.461923,0.4306435,"group",-0.0312795,-0.0677158314264499,"nnlboth"
"decay",41,0.4792845,0.453024,"group",-0.0262605,-0.0547910479057846,"nnlboth"
"con",42,1.27898,1.40524,"group",0.12626,0.0987192919357613,"nnlboth"
"gain",42,1.143335,1.39052,"group",0.247185,0.2161964778477,"nnlboth"
"loss",42,0.778463,0.127338,"group",-0.651125,-0.836423824895981,"nnlboth"
"update",42,0.3163685,0.4430235,"group",0.126655,0.400340109713831,"nnlboth"
"decay",42,0.4667255,0.4111175,"group",-0.055608,-0.119144979222262,"nnlboth"
"con",43,0.511546,0.8669285,"group",0.3553825,0.694722468751588,"nnlboth"
"gain",43,0.660712,1.205125,"group",0.544413,0.823979282955357,"nnlboth"
"loss",43,0.838181,0.342173,"group",-0.496008,-0.591767172007001,"nnlboth"
"update",43,0.381478,0.4670265,"group",0.0855485,0.224255396117207,"nnlboth"
"decay",43,0.381665,0.5240565,"group",0.1423915,0.373079795108276,"nnlboth"
"con",44,0.9780085,1.375415,"group",0.3974065,0.406342582912111,"nnlboth"
"gain",44,1.156485,1.37281,"group",0.216325,0.187053874455786,"nnlboth"
"loss",44,0.615834,0.132812,"group",-0.483022,-0.784337987184858,"nnlboth"
"update",44,0.187574,0.2483885,"group",0.0608145,0.324216042735134,"nnlboth"
"decay",44,0.05962755,0.2407255,"group",0.18109795,3.03715228950376,"nnlboth"
"con",45,1.379,2.14728,"group",0.76828,0.557128353879623,"nnlboth"
"gain",45,1.135445,1.398255,"group",0.26281,0.231459912193017,"nnlboth"
"loss",45,0.9104035,0.1583135,"group",-0.75209,-0.826106226524832,"nnlboth"
"update",45,0.063576,0.3641685,"group",0.3005925,4.72808135145338,"nnlboth"
"decay",45,0.09993715,0.4962005,"group",0.39626335,3.96512558142793,"nnlboth"
"con",46,1.016865,1.16824,"group",0.151375,0.148864401862587,"nnlboth"
"gain",46,1.20966,1.375495,"group",0.165835,0.137092240794934,"nnlboth"
"loss",46,0.475367,0.117378,"group",-0.357989,-0.753079199860318,"nnlboth"
"update",46,0.2768825,0.2820465,"group",0.00516399999999995,0.0186505105956496,"nnlboth"
"decay",46,0.1250685,0.2102795,"group",0.085211,0.681314639577512,"nnlboth"
"con",47,1.305645,1.591415,"group",0.28577,0.218872664468519,"nnlboth"
"gain",47,1.18608,1.36821,"group",0.18213,0.15355625252934,"nnlboth"
"loss",47,0.6801665,0.165723,"group",-0.5144435,-0.756349364457085,"nnlboth"
"update",47,0.245824,0.349721,"group",0.103897,0.422647910700339,"nnlboth"
"decay",47,0.118851,0.2952855,"group",0.1764345,1.48450160284726,"nnlboth"
"con",48,0.7660055,0.920134,"group",0.1541285,0.201210696267847,"nnlboth"
"gain",48,0.862343,1.311105,"group",0.448762,0.520398495726178,"nnlboth"
"loss",48,0.9093095,0.1903335,"group",-0.718976,-0.790683480157196,"nnlboth"
"update",48,0.3005365,0.3282415,"group",0.027705,0.0921851422372989,"nnlboth"
"decay",48,0.1129875,0.176696,"group",0.0637085,0.563854408673526,"nnlboth"
"con",49,0.950351,1.039885,"group",0.089534,0.0942115071168442,"nnlboth"
"gain",49,1.25605,1.30728,"group",0.0512299999999999,0.0407865928904103,"nnlboth"
"loss",49,0.282532,0.200475,"group",-0.082057,-0.290434357878046,"nnlboth"
"update",49,0.564699,0.554028,"group",-0.0106710000000001,-0.0188967928046625,"nnlboth"
"decay",49,0.506032,0.5912,"group",0.0851679999999999,0.168305561703607,"nnlboth"
"con",50,1.81061,1.994665,"group",0.184055,0.101653586360398,"nnlboth"
"gain",50,1.265245,1.40323,"group",0.137985,0.109057929491917,"nnlboth"
"loss",50,0.583675,0.1415555,"group",-0.4421195,-0.75747547864822,"nnlboth"
"update",50,0.2331945,0.2915945,"group",0.0584,0.250434722945867,"nnlboth"
"decay",50,0.412878,0.469359,"group",0.056481,0.136798279394882,"nnlboth"
"con",51,1.16585,1.251925,"group",0.0860750000000001,0.0738302526053953,"nnlboth"
"gain",51,0.2435865,1.391645,"group",1.1480585,4.71314502240477,"nnlboth"
"loss",51,1.293925,0.0983438,"group",-1.1955812,-0.923995749367235,"nnlboth"
"update",51,0.469067,0.5005605,"group",0.0314935,0.0671407282968104,"nnlboth"
"decay",51,0.461817,0.581072,"group",0.119255,0.258229991533443,"nnlboth"
"con",52,1.06303,1.57625,"group",0.51322,0.482789761342577,"nnlboth"
"gain",52,1.20583,1.377155,"group",0.171325,0.142080558619374,"nnlboth"
"loss",52,0.530134,0.158984,"group",-0.37115,-0.700106010933085,"nnlboth"
"update",52,0.138775,0.17138,"group",0.032605,0.234948657899478,"nnlboth"
"decay",52,0.124407,0.2093685,"group",0.0849615,0.682931828594854,"nnlboth"
"con",53,1.97093,3.4437,"group",1.47277,0.747246223863861,"nnlboth"
"gain",53,1.264355,1.44655,"group",0.182195,0.144101142479762,"nnlboth"
"loss",53,0.619138,0.219989,"group",-0.399149,-0.644685029831798,"nnlboth"
"update",53,0.11926,0.501056,"group",0.381796,3.20137514673822,"nnlboth"
"decay",53,0.2439285,0.471995,"group",0.2280665,0.934972748161859,"nnlboth"
"con",54,1.194605,1.33886,"group",0.144255,0.120755396135124,"nnlboth"
"gain",54,1.2618,1.382565,"group",0.120765,0.0957085116500238,"nnlboth"
"loss",54,0.3810265,0.1295985,"group",-0.251428,-0.659870114020941,"nnlboth"
"update",54,0.40812,0.370645,"group",-0.037475,-0.0918234832892287,"nnlboth"
"decay",54,0.5550425,0.613113,"group",0.0580704999999999,0.104623519820554,"nnlboth"
"con",55,1.23168,1.24418,"group",0.0125000000000002,0.0101487399324501,"nnlboth"
"gain",55,1.308665,1.341685,"group",0.03302,0.0252318202137293,"nnlboth"
"loss",55,0.248943,0.18174,"group",-0.067203,-0.269953362817994,"nnlboth"
"update",55,0.273065,0.470559,"group",0.197494,0.723249043268086,"nnlboth"
"decay",55,0.5010315,0.357583,"group",-0.1434485,-0.28630634999995,"nnlboth"
"con",56,0.548806,0.4119465,"group",-0.1368595,-0.249376828970529,"nnlboth"
"gain",56,0.5627715,0.9371585,"group",0.374387,0.665255792093239,"nnlboth"
"loss",56,0.972932,0.464941,"group",-0.507991,-0.522123848326502,"nnlboth"
"update",56,0.4338835,0.440099,"group",0.00621550000000004,0.0143252739502655,"nnlboth"
"decay",56,0.5436665,0.560196,"group",0.0165295,0.0304037493573725,"nnlboth"
"con",57,0.88525,1.429545,"group",0.544295,0.614848912736515,"nnlboth"
"gain",57,1.108545,1.380645,"group",0.2721,0.245456882670528,"nnlboth"
"loss",57,0.5816825,0.1229315,"group",-0.458751,-0.788662199739549,"nnlboth"
"update",57,0.194421,0.3114635,"group",0.1170425,0.602005441798983,"nnlboth"
"decay",57,0.120482,0.241708,"group",0.121226,1.00617519629488,"nnlboth"
"con",58,0.909619,1.2721,"group",0.362481,0.398497612736761,"nnlboth"
"gain",58,0.8767955,1.333705,"group",0.4569095,0.521112961916433,"nnlboth"
"loss",58,0.9273235,0.1798075,"group",-0.747516,-0.806100567924786,"nnlboth"
"update",58,0.2348395,0.3909005,"group",0.156061,0.664543230589402,"nnlboth"
"decay",58,0.147391,0.541866,"group",0.394475,2.67638458250504,"nnlboth"
"con",59,1.5263,2.33928,"group",0.81298,0.532647579112887,"nnlboth"
"gain",59,1.184695,1.38164,"group",0.196945,0.166241100029965,"nnlboth"
"loss",59,0.813887,0.211891,"group",-0.601996,-0.739655505002537,"nnlboth"
"update",59,0.067297,0.396076,"group",0.328779,4.88549266683507,"nnlboth"
"decay",59,0.128544,0.45322,"group",0.324676,2.52579661438885,"nnlboth"
"con",60,1.42766,1.6315,"group",0.20384,0.142779093061373,"nnlboth"
"gain",60,1.30844,1.37195,"group",0.06351,0.0485387178624927,"nnlboth"
"loss",60,0.3136935,0.151488,"group",-0.1622055,-0.517082757532432,"nnlboth"
"update",60,0.0989158,0.166981,"group",0.0680652,0.688112515897359,"nnlboth"
"decay",60,0.224395,0.2161155,"group",-0.0082795,-0.0368969896833708,"nnlboth"
"con",61,1.463795,1.94513,"group",0.481335,0.328826782438798,"nnlboth"
"gain",61,1.167625,1.40174,"group",0.234115,0.200505299218499,"nnlboth"
"loss",61,0.814737,0.1347425,"group",-0.6799945,-0.834618410603667,"nnlboth"
"update",61,0.249445,0.373237,"group",0.123792,0.496269718775682,"nnlboth"
"decay",61,0.1021985,0.49689,"group",0.3946915,3.86200873789733,"nnlboth"
"con",62,1.520715,2.00646,"group",0.485745,0.319418826012764,"nnlboth"
"gain",62,1.0542,1.3858,"group",0.3316,0.314551318535382,"nnlboth"
"loss",62,1.03106,0.180883,"group",-0.850177,-0.824565980641282,"nnlboth"
"update",62,0.213052,0.3191435,"group",0.1060915,0.497960591780411,"nnlboth"
"decay",62,0.2657585,0.24016,"group",-0.0255985,-0.096322413017834,"nnlboth"
"con",63,0.626814,0.647302,"group",0.0204880000000001,0.0326859323499476,"nnlboth"
"gain",63,0.408912,1.164135,"group",0.755223,1.84690838126541,"nnlboth"
"loss",63,1.08782,0.271226,"group",-0.816594,-0.750670147634719,"nnlboth"
"update",63,0.4568345,0.421703,"group",-0.0351315,-0.0769020290717974,"nnlboth"
"decay",63,0.552956,0.5976655,"group",0.0447095,0.0808554387690882,"nnlboth"
"con",64,0.3734095,0.5814155,"group",0.208006,0.557045281386789,"nnlboth"
"gain",64,0.6860805,1.04932,"group",0.3632395,0.529441515973708,"nnlboth"
"loss",64,0.7093905,0.4338925,"group",-0.275498,-0.388358738945616,"nnlboth"
"update",64,0.433027,0.446913,"group",0.013886,0.0320672844880343,"nnlboth"
"decay",64,0.50577,0.4872485,"group",-0.0185215000000001,-0.0366204005773377,"nnlboth"
"con",65,1.84616,1.9516,"group",0.10544,0.0571131429561901,"nnlboth"
"gain",65,1.338575,1.420285,"group",0.0817099999999999,0.0610425265674317,"nnlboth"
"loss",65,0.2841395,0.106919,"group",-0.1772205,-0.623709480730416,"nnlboth"
"update",65,0.325495,0.5078085,"group",0.1823135,0.560111522450422,"nnlboth"
"decay",65,0.65052,0.7176695,"group",0.0671495,0.103224343602041,"nnlboth"
"con",66,0.9469085,1.06618,"group",0.1192715,0.125958843964332,"nnlboth"
"gain",66,1.048575,1.33184,"group",0.283265,0.270142812865079,"nnlboth"
"loss",66,0.7696275,0.1690345,"group",-0.600593,-0.780368424984814,"nnlboth"
"update",66,0.448254,0.445522,"group",-0.00273200000000007,-0.00609475877515888,"nnlboth"
"decay",66,0.490739,0.5391605,"group",0.0484215,0.0986705764163843,"nnlboth"
"con",67,0.7098025,0.6887335,"group",-0.021069,-0.0296829047516739,"nnlboth"
"gain",67,0.6268275,1.2029,"group",0.5760725,0.919028759906035,"nnlboth"
"loss",67,1.00885,0.2484725,"group",-0.7603775,-0.753707191356495,"nnlboth"
"update",67,0.4274645,0.471956,"group",0.0444915,0.104082327304373,"nnlboth"
"decay",67,0.346572,0.561294,"group",0.214722,0.619559572036979,"nnlboth"
"con",68,0.9928855,1.12544,"group",0.1325545,0.133504316459451,"nnlboth"
"gain",68,0.2774475,1.38059,"group",1.1031425,3.97604051216897,"nnlboth"
"loss",68,1.250055,0.0990316,"group",-1.1510234,-0.920778205758947,"nnlboth"
"update",68,0.4825,0.3804205,"group",-0.1020795,-0.211563730569948,"nnlboth"
"decay",68,0.533008,0.41597,"group",-0.117038,-0.21958019391829,"nnlboth"
"con",69,1.6825,1.928335,"group",0.245835,0.146112927191679,"nnlboth"
"gain",69,1.30729,1.411855,"group",0.104565,0.0799860780699003,"nnlboth"
"loss",69,0.3672075,0.1258865,"group",-0.241321,-0.65717884302472,"nnlboth"
"update",69,0.2839255,0.4622425,"group",0.178317,0.6280415108893,"nnlboth"
"decay",69,0.37753,0.4681985,"group",0.0906685,0.240162371202289,"nnlboth"
"con",70,0.653829,1.09803,"group",0.444201,0.679384059134728,"nnlboth"
"gain",70,0.9319925,1.3334,"group",0.4014075,0.430698208408329,"nnlboth"
"loss",70,0.726499,0.186927,"group",-0.539572,-0.742701641709073,"nnlboth"
"update",70,0.3210645,0.48968,"group",0.1686155,0.525176405364031,"nnlboth"
"decay",70,0.2071615,0.43595,"group",0.2287885,1.10439681118355,"nnlboth"
"con",71,1.340675,1.354675,"group",0.0139999999999998,0.0104425009789843,"nnlboth"
"gain",71,1.26196,1.37863,"group",0.11667,0.0924514247678215,"nnlboth"
"loss",71,0.494087,0.1305625,"group",-0.3635245,-0.735749979254666,"nnlboth"
"update",71,0.168151,0.29436,"group",0.126209,0.75056942866828,"nnlboth"
"decay",71,0.2378275,0.2542605,"group",0.016433,0.069096298787987,"nnlboth"
"con",72,0.825195,0.6868645,"group",-0.1383305,-0.167633710819867,"nnlboth"
"gain",72,0.4530665,1.17042,"group",0.7173535,1.5833293787998,"nnlboth"
"loss",72,1.118445,0.3156415,"group",-0.8028035,-0.717785407418335,"nnlboth"
"update",72,0.420419,0.456023,"group",0.035604,0.0846869432637441,"nnlboth"
"decay",72,0.550603,0.5597115,"group",0.00910849999999996,0.0165427721970276,"nnlboth"
"con",73,0.996361,1.366745,"group",0.370384,0.371736750033371,"nnlboth"
"gain",73,0.7874985,1.37887,"group",0.5913715,0.750949366887683,"nnlboth"
"loss",73,1.02554,0.126598,"group",-0.898942,-0.876554790646879,"nnlboth"
"update",73,0.4421385,0.2318465,"group",-0.210292,-0.475624719403535,"nnlboth"
"decay",73,0.1574675,0.200402,"group",0.0429345,0.272656262403353,"nnlboth"
"con",74,0.502598,0.4733725,"group",-0.0292255,-0.0581488585310726,"nnlboth"
"gain",74,0.5598725,0.9290905,"group",0.369218,0.659468003875883,"nnlboth"
"loss",74,0.920652,0.523585,"group",-0.397067,-0.431288912640172,"nnlboth"
"update",74,0.411113,0.431849,"group",0.020736,0.0504386871735995,"nnlboth"
"decay",74,0.461653,0.5226795,"group",0.0610265,0.132191277864543,"nnlboth"
"con",75,1.38653,1.150155,"group",-0.236375,-0.170479542454905,"nnlboth"
"gain",75,0.180624,1.39141,"group",1.210786,6.70335060678537,"nnlboth"
"loss",75,1.346275,0.09583115,"group",-1.25044385,-0.928817552134594,"nnlboth"
"update",75,0.466472,0.480778,"group",0.014306,0.0306685074345298,"nnlboth"
"decay",75,0.6259585,0.3301485,"group",-0.29581,-0.472571264708443,"nnlboth"
"con",76,0.4245485,0.520181,"group",0.0956325,0.225256949441583,"nnlboth"
"gain",76,0.5527225,0.992174,"group",0.4394515,0.795067144905445,"nnlboth"
"loss",76,0.873539,0.4749805,"group",-0.3985585,-0.456257247816068,"nnlboth"
"update",76,0.4109465,0.4214835,"group",0.010537,0.0256408072583658,"nnlboth"
"decay",76,0.5219345,0.5043465,"group",-0.0175879999999999,-0.0336977149431585,"nnlboth"
"con",77,1.196235,1.524195,"group",0.32796,0.274160177557085,"nnlboth"
"gain",77,0.5978845,1.43423,"group",0.8363455,1.39884124776608,"nnlboth"
"loss",77,1.19895,0.06892945,"group",-1.13002055,-0.942508486592435,"nnlboth"
"update",77,0.380817,0.5374005,"group",0.1565835,0.411177809814163,"nnlboth"
"decay",77,0.1884395,0.455129,"group",0.2666895,1.41525264076799,"nnlboth"
"con",78,1.135485,1.20839,"group",0.072905,0.0642060441133084,"nnlboth"
"gain",78,1.30347,1.38003,"group",0.0765600000000002,0.0587355290110246,"nnlboth"
"loss",78,0.249101,0.1234915,"group",-0.1256095,-0.504251287630319,"nnlboth"
"update",78,0.4166305,0.3777075,"group",-0.038923,-0.0934233091432337,"nnlboth"
"decay",78,0.502296,0.4567535,"group",-0.0455425,-0.090668649561215,"nnlboth"
"con",79,0.596335,0.545698,"group",-0.050637,-0.084913681068527,"nnlboth"
"gain",79,0.5059225,1.07863,"group",0.5727075,1.13200638437705,"nnlboth"
"loss",79,1.017035,0.3490375,"group",-0.6679975,-0.656808762726946,"nnlboth"
"update",79,0.4586135,0.4406695,"group",-0.017944,-0.0391266284136859,"nnlboth"
"decay",79,0.499919,0.5776695,"group",0.0777505000000001,0.15552619524363,"nnlboth"
"con",80,1.056055,1.01331,"group",-0.0427449999999998,-0.0404761115661588,"nnlboth"
"gain",80,0.1880505,1.3435,"group",1.1554495,6.14435749971417,"nnlboth"
"loss",80,1.296445,0.131196,"group",-1.165249,-0.898803265853931,"nnlboth"
"update",80,0.460755,0.344223,"group",-0.116532,-0.252915323762086,"nnlboth"
"decay",80,0.624672,0.4268035,"group",-0.1978685,-0.316755833461401,"nnlboth"
"con",81,0.6457265,0.5338835,"group",-0.111843,-0.173204909508902,"nnlboth"
"gain",81,0.619482,1.048925,"group",0.429443,0.693229181800278,"nnlboth"
"loss",81,0.9744085,0.4203105,"group",-0.554098,-0.568650622403232,"nnlboth"
"update",81,0.4528775,0.462994,"group",0.0101165,0.0223382702828028,"nnlboth"
"decay",81,0.4277625,0.5409035,"group",0.113141,0.264494900791911,"nnlboth"
"con",82,1.083265,1.295315,"group",0.21205,0.195750808897177,"nnlboth"
"gain",82,0.3328515,1.402505,"group",1.0696535,3.2136057671364,"nnlboth"
"loss",82,1.25594,0.09183445,"group",-1.16410555,-0.92687990668344,"nnlboth"
"update",82,0.356133,0.3448075,"group",-0.0113255,-0.0318013214164371,"nnlboth"
"decay",82,0.2535855,0.508542,"group",0.2549565,1.00540646054289,"nnlboth"
"con",83,1.2562,1.465,"group",0.2088,0.166215570768986,"nnlboth"
"gain",83,1.30391,1.37681,"group",0.0728999999999997,0.0559087667093586,"nnlboth"
"loss",83,0.2663585,0.139248,"group",-0.1271105,-0.477215857575411,"nnlboth"
"update",83,0.2266965,0.3069885,"group",0.080292,0.354182795058591,"nnlboth"
"decay",83,0.1823145,0.241038,"group",0.0587235,0.322099997531738,"nnlboth"
"con",84,0.5695305,0.462755,"group",-0.1067755,-0.18747986279927,"nnlboth"
"gain",84,0.8482375,0.9357835,"group",0.087546,0.103209301640166,"nnlboth"
"loss",84,0.7258455,0.5073065,"group",-0.218539,-0.301081979567277,"nnlboth"
"update",84,0.452438,0.4390805,"group",-0.0133575,-0.0295233822092751,"nnlboth"
"decay",84,0.434767,0.5719265,"group",0.1371595,0.315478175666506,"nnlboth"
"con",85,1.33903,1.40552,"group",0.0664900000000002,0.0496553475276881,"nnlboth"
"gain",85,1.29234,1.37821,"group",0.0858700000000001,0.066445362675457,"nnlboth"
"loss",85,0.3122945,0.1294625,"group",-0.182832,-0.585447390203798,"nnlboth"
"update",85,0.401986,0.4828495,"group",0.0808635,0.20115999064644,"nnlboth"
"decay",85,0.597598,0.6894175,"group",0.0918195000000001,0.153647602568951,"nnlboth"
"con",86,1.268415,1.75381,"group",0.485395,0.382678382075267,"nnlboth"
"gain",86,1.140485,1.38455,"group",0.244065,0.214001060952139,"nnlboth"
"loss",86,0.7987945,0.1742585,"group",-0.624536,-0.781848147427154,"nnlboth"
"update",86,0.2590045,0.3325365,"group",0.073532,0.283902403240098,"nnlboth"
"decay",86,0.2885635,0.232324,"group",-0.0562395,-0.194894711216075,"nnlboth"
"con",87,2.042225,3.484775,"group",1.44255,0.70636193367528,"nnlboth"
"gain",87,1.297545,1.419785,"group",0.12224,0.094208678697078,"nnlboth"
"loss",87,0.487544,0.304158,"group",-0.183386,-0.376142460988136,"nnlboth"
"update",87,0.250788,0.496525,"group",0.245737,0.979859482909868,"nnlboth"
"decay",87,0.5366875,0.4723085,"group",-0.064379,-0.119956212879935,"nnlboth"
"con",88,1.31122,1.516715,"group",0.205495,0.156720458809353,"nnlboth"
"gain",88,1.02385,1.401265,"group",0.377415,0.368623333496118,"nnlboth"
"loss",88,0.9639,0.1123275,"group",-0.8515725,-0.883465608465608,"nnlboth"
"update",88,0.4270595,0.309601,"group",-0.1174585,-0.275040129068666,"nnlboth"
"decay",88,0.2952055,0.308772,"group",0.0135665,0.0459561220912211,"nnlboth"
"con",89,0.6385235,0.547803,"group",-0.0907205,-0.142078560930021,"nnlboth"
"gain",89,0.504019,0.8971205,"group",0.3931015,0.779933891381079,"nnlboth"
"loss",89,1.039425,0.685333,"group",-0.354092,-0.340661423383121,"nnlboth"
